timestamp,views,likes,retweets,replies,hasImages,keywords,tweetUrl,text,translated_text,hasVideo
2026-07-29T05:35:16.000+08:00,31476,596,73,35,yes,"supply chain; leverage china; germanic confidence; export control","https://x.com/tphuang/status/2082218358129209727","Have to admire the Anglo Germanic confidence when reading stories like this, but realistically speaking, the country with the most supply chain leverage over China is Japan & China is hammering it with export control right now. Do the Germans really want to go down this path?","Have to admire the Anglo Germanic confidence when reading stories like this, but realistically speaking, the country with the most supply chain leverage over China is Japan & China is hammering it with export control right now. Do the Germans really want to go down this path?",no
2026-07-28T23:04:04.000+08:00,10384,157,24,4,yes,"node; support k3; alibaba hw; kimi optimize; m890 supernode","https://x.com/tphuang/status/2082119908402643115","Alibaba & HW are the big names in announcing Day 0 support for Kimi K3 on their SuperNode.  Ali/T-Head team announce significant collaboration w/ Kimi to optimize M890 SuperNode for K3. Again, showcasing ties bw Ali & Moonshot.  HW also announced Atlas support for K3 on 800 A3,","Alibaba & HW are the big names in announcing Day 0 support for Kimi K3 on their SuperNode.  Ali/T-Head team announce significant collaboration w/ Kimi to optimize M890 SuperNode for K3. Again, showcasing ties bw Ali & Moonshot.  HW also announced Atlas support for K3 on 800 A3,",no
2026-07-28T22:28:53.000+08:00,3385,44,8,2,yes,"nvidia; inference; wita omni; uses thinker; dailyomni leaderboard; video talker; agibot publishes","https://x.com/tphuang/status/2082111051559268847","Agibot publishes result of DailyOmni leaderboard where its WITA-Omni Preview leads the list over Qwen, Gemini, Doubao & Nvidia Nemotron.  WITA-Omni uses a thinker-Talker-Actor architecture. Thinker is multi-model inference core of text, picture, sound & video. Talker generates","Agibot publishes result of DailyOmni leaderboard where its WITA-Omni Preview leads the list over Qwen, Gemini, Doubao & Nvidia Nemotron.  WITA-Omni uses a thinker-Talker-Actor architecture. Thinker is multi-model inference core of text, picture, sound & video. Talker generates",no
2026-07-28T19:45:25.000+08:00,5204,77,13,2,yes,"ai related; export profits; cumulative prof","https://x.com/tphuang/status/2082069917331792355","Ppl keep on questioning China's growth this yr when the answer is obvious. Anything AI related has seen significant growth in Export & profits thru 1st half.  Cumulative Prof overall is up 18.7% YoY, but for electronics industry, it's been 96.9%. And AI is largest part of that.","Ppl keep on questioning China's growth this yr when the answer is obvious. Anything AI related has seen significant growth in Export & profits thru 1st half.  Cumulative Prof overall is up 18.7% YoY, but for electronics industry, it's been 96.9%. And AI is largest part of that.",no
2026-07-28T19:45:26.000+08:00,1899,18,4,1,yes,"shortage; green electronics; industrial profit; traditional industries; metals helped","https://x.com/tphuang/status/2082069920175517919","See below for industrial profit by Industry. The ones in green are electronics (AI basically), chemicals & metals (helped by SoH closure & general shortage due to AI).  The ones doing worse are the traditional industries, notice auto industry not doing so hot.  But as a whole,","See below for industrial profit by Industry. The ones in green are electronics (AI basically), chemicals & metals (helped by SoH closure & general shortage due to AI).  The ones doing worse are the traditional industries, notice auto industry not doing so hot.  But as a whole,",no
2026-07-28T19:45:27.000+08:00,1524,17,2,,yes,"chip; hpc; memory; server; ai; electronics sector; chips example","https://x.com/tphuang/status/2082069922775986182","If we focus in electronics sector, IC is far & away the one showing the most growth in profit (think memory chips for example). Server/HPC stations, optical fiber/cable, PCBs, discrete semis & special electronic chemicals, this is all about AI.  There is no mystery here.","If we focus in electronics sector, IC is far & away the one showing the most growth in profit (think memory chips for example). Server/HPC stations, optical fiber/cable, PCBs, discrete semis & special electronic chemicals, this is all about AI.  There is no mystery here.",no
2026-07-28T18:49:00.000+08:00,5945,67,11,4,yes,"50 kw; japan ranging; mini car; launches racco; byd","https://x.com/tphuang/status/2082055717331018171","BYD launches its Racco mini/K-car in Japan.  Ranging from 2.145 to 2.497m JPY, so ultra cheap 22.4 to 35.84 kWh battery pack for 210 to 320 km range WLTC. Comes w/ 50 kW motor like Honda N-ONE e. Supports 50 kw fast charging. Deimsnion 3395/1800/1475 mm  So range & power is","BYD launches its Racco mini/K-car in Japan.  Ranging from 2.145 to 2.497m JPY, so ultra cheap 22.4 to 35.84 kWh battery pack for 210 to 320 km range WLTC. Comes w/ 50 kW motor like Honda N-ONE e. Supports 50 kw fast charging. Deimsnion 3395/1800/1475 mm  So range & power is",no
2026-07-28T07:55:34.000+08:00,25817,157,30,2,yes,"supply chain; develops lithography; optical production; stated 国望光学","https://x.com/tphuang/status/2081891276945772894","Here is an article 2024/1 that stated 国望光学's production base for lithography exposure optical system was put into production.  I know, it's shocking. China 1st develops a lithography supply chain & then the lithography machines come out.","Here is an article 2024/1 that stated 国望光学's production base for lithography exposure optical system was put into production.  I know, it's shocking. China 1st develops a lithography supply chain & then the lithography machines come out.",no
2026-07-28T05:37:58.000+08:00,2591,20,,,yes,"dram; hbm; chip; ai chip; chip solutions; china ai; failure cxmt; custom dram; hbm bother","https://x.com/tphuang/status/2081856646146293937","All of China's AI chip solutions have a common point of failure: CXMT's willingness to work with & provide consistent supply for that particular chip designer.  Koreans are doing too well on HBM side to bother. Only CXMT is willing to custom DRAM for them","All of China's AI chip solutions have a common point of failure: CXMT's willingness to work with & provide consistent supply for that particular chip designer.  Koreans are doing too well on HBM side to bother. Only CXMT is willing to custom DRAM for them",no
2026-07-28T05:31:09.000+08:00,9277,92,15,4,yes,"dram; hbm; memory; hbm dfsx; china ai; memory compute; dram dies; weaknesses lack","https://x.com/tphuang/status/2081854933972799534","China's AI solutions are focused on addressing 2 weaknesses: Lack of EUV & behind in HBM  DFSX's DF1000 vs H200: 14nm process vs 4nm 3D hybrid bond stacking of DRAM dies on logic allowing for 6.4 TB/s memory bandwidth  How to reduce time in moving data bw memory & compute unit.","China's AI solutions are focused on addressing 2 weaknesses: Lack of EUV & behind in HBM  DFSX's DF1000 vs H200: 14nm process vs 4nm 3D hybrid bond stacking of DRAM dies on logic allowing for 6.4 TB/s memory bandwidth  How to reduce time in moving data bw memory & compute unit.",no
2026-07-28T04:20:22.000+08:00,20360,213,32,5,yes,"improve latency; kimi k3; openai try; putting genie; data retention","https://x.com/tphuang/status/2081837117630730668","Once Kimi K3 is out, there is no putting genie back in the bottle literally. They even open src'd a more secure sandbox environment, maybe OpenAI should try it out!  Several 3rd party providers that will help improve latency & throughput. Vercel said it, 0 data retention!  ZDR is","Once Kimi K3 is out, there is no putting genie back in the bottle literally. They even open src'd a more secure sandbox environment, maybe OpenAI should try it out!  Several 3rd party providers that will help improve latency & throughput. Vercel said it, 0 data retention!  ZDR is",no
2026-07-28T03:57:40.000+08:00,13425,97,13,3,yes,"1284 pulsars; china fast; steel cables; maintenance milestone; space research","https://x.com/tphuang/status/2081831404376141950","China's FAST project has hit maintenance milestone after a decade of operation (just replace 6 giant steel cables).  During this time, it discovered 1284 pulsars (which is > 1/3 of the 3500 known pulsars). Huge boost for China's space research.","China's FAST project has hit maintenance milestone after a decade of operation (just replace 6 giant steel cables).  During this time, it discovered 1284 pulsars (which is > 1/3 of the 3500 known pulsars). Huge boost for China's space research.",no
2026-07-28T02:34:15.000+08:00,3763,77,12,1,yes,"satellite constellation; march 10c","https://x.com/tphuang/status/2081810411968426259","Recent analysis of China's satellite constellation & launching program show the demand for launching capacity w/ Guowang & Spacesail over the next 5 yrs.  Long March-10B is just the beginning. Long March-10C will be the workhorse in getting most of the launches done over 2026 to","Recent analysis of China's satellite constellation & launching program show the demand for launching capacity w/ Guowang & Spacesail over the next 5 yrs.  Long March-10B is just the beginning. Long March-10C will be the workhorse in getting most of the launches done over 2026 to",no
2026-07-28T02:30:43.000+08:00,4101,43,7,2,yes,"supply chain; k3 open; ollama service; providers upgraded; sizes synthetic","https://x.com/tphuang/status/2081809525217145187","Ollama & other service providers have upgraded their h/w in anticipation for Kimi K3 & other open models.  See below for the growth of model sizes in the past yr. We are about to go through 24 months of massive growth in open src model sizes as synthetic data & AI supply chain","Ollama & other service providers have upgraded their h/w in anticipation for Kimi K3 & other open models.  See below for the growth of model sizes in the past yr. We are about to go through 24 months of massive growth in open src model sizes as synthetic data & AI supply chain",no
2026-07-27T23:21:38.000+08:00,28810,232,40,13,yes,"lithography; ymtc start; dots lol; production domestic; big news","https://x.com/tphuang/status/2081761939739291870","Should this really be big news? It was widely reported last yr that YMTC was about to start production of an all-domestic line, which would by definition include lithography machines. Are ppl incapable of connecting dots? lol  There are so many smart ppl out there that I just","Should this really be big news? It was widely reported last yr that YMTC was about to start production of an all-domestic line, which would by definition include lithography machines. Are ppl incapable of connecting dots? lol  There are so many smart ppl out there that I just",no
2026-07-27T22:59:45.000+08:00,26170,221,44,31,yes,"chinese investors; nio investors; trading surge; byd nio; undervalued cxmt","https://x.com/tphuang/status/2081756432244908504","Both BYD & NIO are investors in CXMT. This Day 1 trading surge only proves how absurdly undervalued CXMT was in IPO process.  Chinese investors have to be some of the dumbest around. You have a company that will probably generate $25B/quarter @ 80% gross margin & you valued it @","Both BYD & NIO are investors in CXMT. This Day 1 trading surge only proves how absurdly undervalued CXMT was in IPO process.  Chinese investors have to be some of the dumbest around. You have a company that will probably generate $25B/quarter @ 80% gross margin & you valued it @",no
2026-07-27T23:05:05.000+08:00,5387,36,4,1,yes,"dram; lpddr; chip; node; csp; ai chip; 256tb dram; csp ddr; card atlas; chinese ai","https://x.com/tphuang/status/2081757777437901156","Each 1024 card Atlas-950 super node has 256TB DRAM. which would be 75k RMB If Chinese AI chip designers even reach 5m AI chip next yr, AI chip related DRAM revenue alone would be 375B RMB, lol. That doesn't count LPDDR or regular CSP DDR","Each 1024 card Atlas-950 super node has 256TB DRAM. which would be 75k RMB If Chinese AI chip designers even reach 5m AI chip next yr, AI chip related DRAM revenue alone would be 375B RMB, lol. That doesn't count LPDDR or regular CSP DDR",no
2026-07-27T18:56:18.000+08:00,3224,37,6,,yes,"a05 minicar; presale today; mpv hima; today leapmotor; models unveiled","https://x.com/tphuang/status/2081695167552073865","New models unveiled or started presale from today: Leapmotor A05 minicar started pre-sale (think Xingyuan) BYD's 2027 version of Seal 06 EV (need a major lift) Maxetron V800 MPV, HIMA's luxury brand w/ its flagship MPV","New models unveiled or started presale from today: Leapmotor A05 minicar started pre-sale (think Xingyuan) BYD's 2027 version of Seal 06 EV (need a major lift) Maxetron V800 MPV, HIMA's luxury brand w/ its flagship MPV",no
2026-07-26T22:12:48.000+08:00,2576,14,,1,yes,"supply chain; cxmt; larger publicly","https://x.com/tphuang/status/2081382232032182406","CXMT/YMTC growth plans is a lot larger than what's publicly announced thus far. Main constraint to their growth is scaling up of domestic supply chain. Money is no longer a factor & they can pay top $ for best talent & supply chain priority.","CXMT/YMTC growth plans is a lot larger than what's publicly announced thus far. Main constraint to their growth is scaling up of domestic supply chain. Money is no longer a factor & they can pay top $ for best talent & supply chain priority.",no
2026-07-27T08:38:44.000+08:00,6239,93,19,5,yes,"yield; circular financing; jazan refinery; clear mkt; manipulation hyperliquid","https://x.com/tphuang/status/2081539752273076634","Okay, so more circular financing. Private credit market melting down Treasury market yield exploding Oil not coming out of SoH & Jazan refinery is still on fire. Clear mkt manipulation on Hyperliquid  None of this looks good.","Okay, so more circular financing. Private credit market melting down Treasury market yield exploding Oil not coming out of SoH & Jazan refinery is still on fire. Clear mkt manipulation on Hyperliquid  None of this looks good.",no
2026-07-27T05:56:38.000+08:00,1327,5,2,2,yes,"dram; hbm; memory; stacked dram; 3d memory; money hbm; designs cxmt; koreans know","https://x.com/tphuang/status/2081498956991733906","Korean media showcases 3D stacked DRAM dies on logic die. Big 3 make so much money from ""HBM commodity"" -> don't need to pursue these custom 3D memory designs that CXMT is willingly go after.  Why go for hard money when easy money is so readily available?  Koreans know this.","Korean media showcases 3D stacked DRAM dies on logic die. Big 3 make so much money from ""HBM commodity"" -> don't need to pursue these custom 3D memory designs that CXMT is willingly go after.  Why go for hard money when easy money is so readily available?  Koreans know this.",no
2026-07-27T05:58:32.000+08:00,4049,18,2,1,yes,"dram; hbm; nvidia; chip; gpu; ai chip; supply chain; gpu hbm; lack euv; chinese startups; 3d invest","https://x.com/tphuang/status/2081499437688393944","Lack of EUV has forced Chinese AI chip designers to go more 3D, invest in hybrid bonding, solidifying electronic chemical supply chain. That's why we see Nvidia stick w/ time tested 2.5D GPU + HBM solution while Chinese startups are going DRAM on logic 3D","Lack of EUV has forced Chinese AI chip designers to go more 3D, invest in hybrid bonding, solidifying electronic chemical supply chain. That's why we see Nvidia stick w/ time tested 2.5D GPU + HBM solution while Chinese startups are going DRAM on logic 3D",no
2026-07-27T04:38:29.000+08:00,1953,24,3,1,yes,"intel; tpu; spinning workshop; factory cotton; lighthouse factory; agv robots","https://x.com/tphuang/status/2081479290366181491","Here we have cotton spinning workshop meets AI, world's 1st lighthouse factory in cotton spinning.  83 intelligent cameras, AGV robots, automatic handling of tubes.  This workshop has 300k spindles, 392 super wide looms & 4 printing & dyeing production line for annual output of","Here we have cotton spinning workshop meets AI, world's 1st lighthouse factory in cotton spinning.  83 intelligent cameras, AGV robots, automatic handling of tubes.  This workshop has 300k spindles, 392 super wide looms & 4 printing & dyeing production line for annual output of",no
2026-07-27T04:38:32.000+08:00,1485,14,3,2,yes,"domestic ratio; robot servo; rv reducer; deficit; china major","https://x.com/tphuang/status/2081479301442994177","As seen below, China still has major deficit in various components like RV reducer (<35%), humanoid robot servo motor (<10%). Goal is to raise domestic ratio to > 70% by 2028","As seen below, China still has major deficit in various components like RV reducer (<35%), humanoid robot servo motor (<10%). Goal is to raise domestic ratio to > 70% by 2028",no
2026-07-27T04:38:33.000+08:00,1499,14,2,,yes,"intel; arm; supply chain; domestic firms; china does; harmonic reducers; motors panini","https://x.com/tphuang/status/2081479305742413838","China does have some domestic champions in supply chain including Green harmonics in harmonic reducers, 双环传动 in RV reducers, Inovance in Servo motors & Panini in intelligent hand.  Investment in these area is huge & its reasonable to expect domestic firms to continue to","China does have some domestic champions in supply chain including Green harmonics in harmonic reducers, 双环传动 in RV reducers, Inovance in Servo motors & Panini in intelligent hand.  Investment in these area is huge & its reasonable to expect domestic firms to continue to",no
2026-07-27T04:38:27.000+08:00,9460,98,21,2,yes,"#1; china robot; overtook fanuc; mkt vertical; featured 科技日报","https://x.com/tphuang/status/2081479281058717840","Major reporting recently on China's robot industry. Estun, China's leader in industrial robots, got featured on 科技日报. It overtook Fanuc & ABB in 2025 to be #1 in China mkt  Has vertical integration w/ servo, controller, body & > 95% core component self sufficiency.  ER1200,","Major reporting recently on China's robot industry. Estun, China's leader in industrial robots, got featured on 科技日报. It overtook Fanuc & ABB in 2025 to be #1 in China mkt  Has vertical integration w/ servo, controller, body & > 95% core component self sufficiency.  ER1200,",no
2026-07-27T04:38:28.000+08:00,1813,20,3,1,yes,"industrial robot; embodied smart; 3d vision","https://x.com/tphuang/status/2081479286372831580","Now we have report from APEC China 2026 where Chengdu factories are producing an industrial robot every 12 min w/ high automation. The embodied smart robot has 3D vision sensing & can understand complex work environment. This is the future direction of factory robots.","Now we have report from APEC China 2026 where Chengdu factories are producing an industrial robot every 12 min w/ high automation. The embodied smart robot has 3D vision sensing & can understand complex work environment. This is the future direction of factory robots.",yes
2026-07-27T03:37:39.000+08:00,4024,58,9,3,yes,"sedan sales; camry passat; medium large; entry px; strength ice","https://x.com/tphuang/status/2081463980254785999","Medium & Medium/Large sedan sales in China in 1st half of 2026 show again the strength of ICE models in these entry px level sedans w/ Camry, Passat & 3 series occupy 4 of top 5 spots in Medium segment.  Su-7 is the top selling Med/Large sedan, followed by BBA 56E.  BYD's Seal","Medium & Medium/Large sedan sales in China in 1st half of 2026 show again the strength of ICE models in these entry px level sedans w/ Camry, Passat & 3 series occupy 4 of top 5 spots in Medium segment.  Su-7 is the top selling Med/Large sedan, followed by BBA 56E.  BYD's Seal",no
2026-07-26T22:17:51.000+08:00,4307,55,8,1,yes,"china mini; mkt ice; seagull need; hatchback models; heavy discounting","https://x.com/tphuang/status/2081383499068592193","Sales in China of Mini & compact sedan/hatchback models in the 1st half of this yr.  Notice in mini, Geely Xingyuan just killed Dolphin & Seagull. Hence the need for Seagull 2.0  Compact sedan mkt is one where ICE maintains a strong hold @ top thru heavy discounting. But it's","Sales in China of Mini & compact sedan/hatchback models in the 1st half of this yr.  Notice in mini, Geely Xingyuan just killed Dolphin & Seagull. Hence the need for Seagull 2.0  Compact sedan mkt is one where ICE maintains a strong hold @ top thru heavy discounting. But it's",no
2026-07-26T19:21:03.000+08:00,14817,259,45,4,yes,"hbm; chip; fab; memory; supply chain; china memory; fab equipment; oems modules; ymtc main","https://x.com/tphuang/status/2081339007884026157","China's full memory chip supply chain: CXMT & YMTC are the main players here, but it supports a huge list of Fab equipment, cleaning producers + Semi material & chemicals + local components  As well as HBM related chain, OSAT, controllers, OEMs, modules, desingers & distribution","China's full memory chip supply chain: CXMT & YMTC are the main players here, but it supports a huge list of Fab equipment, cleaning producers + Semi material & chemicals + local components  As well as HBM related chain, OSAT, controllers, OEMs, modules, desingers & distribution",no
2026-07-26T18:53:47.000+08:00,3747,58,9,4,yes,"humanoid robot; zhengzhou weibo; program unveiled; account looks; byd space","https://x.com/tphuang/status/2081332146669580288","This is from BYD Space Zhengzhou weibo account.  Looks like its humanoid robot program will be unveiled to public soon.","This is from BYD Space Zhengzhou weibo account.  Looks like its humanoid robot program will be unveiled to public soon.",no
2026-07-26T08:05:40.000+08:00,1858,24,2,1,yes,"hbm; advanced packaging; packaging; inference; memory; supply chain; memory designs; 3d stack; china hbm; inference platforms; production osat","https://x.com/tphuang/status/2081169040353964458","To start off, you may want to look at the completeness of China's HBM & 3D Stack memory supply chain from equipment to materials/chemicals to die production to OSAT to Advanced packaging.  Many innovative stacked memory designs integrated into AI inference platforms beyond HW.","To start off, you may want to look at the completeness of China's HBM & 3D Stack memory supply chain from equipment to materials/chemicals to die production to OSAT to Advanced packaging.  Many innovative stacked memory designs integrated into AI inference platforms beyond HW.",no
2026-07-26T08:05:40.000+08:00,1194,24,2,1,yes,"advanced packaging; packaging; supply chain; systems advanced; tgv drilling; glass substrate","https://x.com/tphuang/status/2081169043193499721","The other important part for advanced AI systems is advanced packaging supply chain, which China is really building up for glass substrate to ABF, CMP materials, to chemicals & fillers.  Hybrid bonding, TGV drilling, metrology & other equipment. TGV, testing, OSAT & packaging.","The other important part for advanced AI systems is advanced packaging supply chain, which China is really building up for glass substrate to ABF, CMP materials, to chemicals & fillers.  Hybrid bonding, TGV drilling, metrology & other equipment. TGV, testing, OSAT & packaging.",no
2026-07-26T08:05:39.000+08:00,51818,332,66,7,yes,"nvidia; chip; node; llm; memory; supply chain; china llm; compared nvidia; memory chips; supernodes run","https://x.com/tphuang/status/2081169037904454040","China's LLM & AI supply chain (like memory chips, PCBs & optical) being ""good enough"" will be the basis of ""China Shock 3.0"".  If Chinese SuperNodes can run open src LLMs in DC around the world @ lower cost compared to Nvidia, then supply chain shifts from SK, TW & JP to Mainland","China's LLM & AI supply chain (like memory chips, PCBs & optical) being ""good enough"" will be the basis of ""China Shock 3.0"".  If Chinese SuperNodes can run open src LLMs in DC around the world @ lower cost compared to Nvidia, then supply chain shifts from SK, TW & JP to Mainland",no
2026-07-26T08:05:41.000+08:00,2966,19,4,1,yes,"chip; inference; memory; memory chips; ymtc product; ai inference; bullish chinese","https://x.com/tphuang/status/2081169047115153718","Demand for CXMT & YMTC product will be very high. High bandwidth memory chips are the lifeblood of AI inference as models continue to get larger & fast memory speed is required to copy data & do computation.  Be very bullish of Chinese memory makers","Demand for CXMT & YMTC product will be very high. High bandwidth memory chips are the lifeblood of AI inference as models continue to get larger & fast memory speed is required to copy data & do computation.  Be very bullish of Chinese memory makers",no
2026-07-26T08:05:42.000+08:00,2410,22,4,1,no,"mlc; chip; advanced packaging; packaging; memory; china adding; pt ai","https://x.com/tphuang/status/2081169049149460677","Long term, if we get to a pt where AI induced memory chip demand growth slows down & same w/ advanced packaging & chemical & MLCC demand, you will see all that capacity mainland China is adding (for itself) overwhelm its East Asian neighbors.","Long term, if we get to a pt where AI induced memory chip demand growth slows down & same w/ advanced packaging & chemical & MLCC demand, you will see all that capacity mainland China is adding (for itself) overwhelm its East Asian neighbors.",no
2026-07-26T07:41:11.000+08:00,25960,128,21,2,yes,"robots cleaning; cleaning sidewalks; robots parks; parks beijing; lakes ponds","https://x.com/tphuang/status/2081162881597415694","Speaking of robots, we now have more cleaning robots in parks in Beijing. More than just cleaning sidewalks but also cleaning up lakes & ponds.","Speaking of robots, we now have more cleaning robots in parks in Beijing. More than just cleaning sidewalks but also cleaning up lakes & ponds.",yes
2026-07-26T07:40:01.000+08:00,3886,52,12,1,yes,"supply chain; robot orders; factories agibot; status humanoid; dongfeng zeekr; s1 auto","https://x.com/tphuang/status/2081162585685000658","Status of Humanoid robot orders in factory setting in 1st half of this yr: Very popular in auto sector where Ubtech's Walker S is working @ BYD/Geely/Dongfeng/Zeekr/FAW & BAIC BYD's own robot in 2 factories Agibot A2-W, Xiaomi CyberOne, Galbot S1 also in auto supply chain  Agibot","Status of Humanoid robot orders in factory setting in 1st half of this yr: Very popular in auto sector where Ubtech's Walker S is working @ BYD/Geely/Dongfeng/Zeekr/FAW & BAIC BYD's own robot in 2 factories Agibot A2-W, Xiaomi CyberOne, Galbot S1 also in auto supply chain  Agibot",no
2026-07-26T03:32:27.000+08:00,8937,89,10,2,yes,"chip; csp; ai boom; chipmakers csps; jensen took; cuda moat; benefit anthropic","https://x.com/tphuang/status/2081100283191435739","Jensen took the extraordinary story of pulling together all the tech leaders for open model & against Anthropic for a good reason.  The primary beneficiary of AI boom will not continue to benefit if Anthropic wins. Since It’s not bound by CUDA moat & can play chipmakers & CSPs","Jensen took the extraordinary story of pulling together all the tech leaders for open model & against Anthropic for a good reason.  The primary beneficiary of AI boom will not continue to benefit if Anthropic wins. Since It’s not bound by CUDA moat & can play chipmakers & CSPs",no
2026-07-26T00:54:19.000+08:00,9099,109,15,2,yes,"20000 alibaba; 1t valuation; ai make; accounts distilled; stop mythical","https://x.com/tphuang/status/2081060489996423518","I've been meaning to say the same. If Anthropic 20000 Alibaba accounts distilled off u, then how were you unable to stop it if you have this mythical AI that should make all the decisions for us?  Oh, were you too busy counting up the cash & building ur case for $1T valuation?","I've been meaning to say the same. If Anthropic 20000 Alibaba accounts distilled off u, then how were you unable to stop it if you have this mythical AI that should make all the decisions for us?  Oh, were you too busy counting up the cash & building ur case for $1T valuation?",yes
2026-07-25T22:46:28.000+08:00,7613,121,27,4,yes,"china export; ban decision; higher px; pt russia","https://x.com/tphuang/status/2081028314978783534","China's export ban decision this month is unexpectedly a huge problem from Europe due to its role as transshipment pt from Russia.  Self production + Russian import likely isn't enough for domestic demand, so govt has to stop domestic firms from selling He @ much higher px to","China's export ban decision this month is unexpectedly a huge problem from Europe due to its role as transshipment pt from Russia.  Self production + Russian import likely isn't enough for domestic demand, so govt has to stop domestic firms from selling He @ much higher px to",no
2026-07-25T20:59:10.000+08:00,3776,50,11,2,yes,"european sales; efta countries; leapmotor continues","https://x.com/tphuang/status/2081001311856713872","ACEA reported European sales figures including UK & EFTA countries:  BYD up to 2.7% share & 38455 for June, this is up 144% YoY. Thru 1st half of the yr, it's at 2.4% share w/ 174k deliveries, just a little ahead of Tesla & Chery, but Still behind SAIC/MG.  Leapmotor continues to","ACEA reported European sales figures including UK & EFTA countries:  BYD up to 2.7% share & 38455 for June, this is up 144% YoY. Thru 1st half of the yr, it's at 2.4% share w/ 174k deliveries, just a little ahead of Tesla & Chery, but Still behind SAIC/MG.  Leapmotor continues to",no
2026-07-25T18:38:25.000+08:00,24649,98,13,9,yes,"nvda; glm kimi; vs jensen; claude agents","https://x.com/tphuang/status/2080965890598711469","It's Anthropic (& maybe google?) vs everyone else? Jensen managed to pull everyone together, especially the NVDA users to go against Claude agents taking over the whole universe.  Yes, i know Opus 5 is out, but we will also get new GLM & Kimi models in Aug & let's see how open vs","It's Anthropic (& maybe google?) vs everyone else? Jensen managed to pull everyone together, especially the NVDA users to go against Claude agents taking over the whole universe.  Yes, i know Opus 5 is out, but we will also get new GLM & Kimi models in Aug & let's see how open vs",no
2026-07-25T18:21:32.000+08:00,4045,81,18,6,yes,"electrification; trucks china; 20k nev","https://x.com/tphuang/status/2080961642758611107","Electrification of Light Trucks in China: 95.44% are BEVs 38.3% NEV penetration (2nd highest in history w/ 22519 sales). 3 straight months over 20k NEV Sales up 35.9% YoY Biggest growth from Dongfeng, Chery, FAW, Sinotruk, Weichai & BYD Almost 100k in 1st half of this yr.","Electrification of Light Trucks in China: 95.44% are BEVs 38.3% NEV penetration (2nd highest in history w/ 22519 sales). 3 straight months over 20k NEV Sales up 35.9% YoY Biggest growth from Dongfeng, Chery, FAW, Sinotruk, Weichai & BYD Almost 100k in 1st half of this yr.",no
2026-07-23T05:29:14.000+08:00,656,8,1,1,yes,"dram; 3d dram; cxmt 1t1c; hybrid bonding; china multiple","https://x.com/tphuang/status/2080042511003701491","DRAM on logic is not the same as 3D DRAM. Former is just stacking DRAM dies on logic die. Reduced Hybrid bonding pitch allow significant gains w/o 3D DRAM, tech is already there.  Latter is for post-2028, China has multiple 3D DRAM approaches including CXMT 1T1C & IMECAS 2T0C.","DRAM on logic is not the same as 3D DRAM. Former is just stacking DRAM dies on logic die. Reduced Hybrid bonding pitch allow significant gains w/o 3D DRAM, tech is already there.  Latter is for post-2028, China has multiple 3D DRAM approaches including CXMT 1T1C & IMECAS 2T0C.",no
2026-07-23T05:29:15.000+08:00,300,3,,1,yes,"dram; hbm; chip; similar df2000; d2d hbm; comparison bonding; chipsets beneath; die layout","https://x.com/tphuang/status/2080042513578987913","Here is a comparison of bonding tech, interconnect pitch, stack height & general die layout.  DF1000 & DeepVerse bonding are very similar while DF2000's solution of chipsets beneath DRAM dies seem the most advanced solution. A4E is W2W rather than D2D. HBM doesn't stack on logic","Here is a comparison of bonding tech, interconnect pitch, stack height & general die layout.  DF1000 & DeepVerse bonding are very similar while DF2000's solution of chipsets beneath DRAM dies seem the most advanced solution. A4E is W2W rather than D2D. HBM doesn't stack on logic",no
2026-07-25T07:01:33.000+08:00,3725,54,11,7,yes,"chip; finfet logic; binghua group; flouride production; grade hydrogen; breakthrough 6n","https://x.com/tphuang/status/2080790519114850655","Binghua group has achieved breakthrough in 6N grade hydrogen flouride production which is needed for Finfet logic chip production.  Eventually, all the electronic grade gas/chemicals will have some level of domestic production in order to not depend on Japanese on anything.","Binghua group has achieved breakthrough in 6N grade hydrogen flouride production which is needed for Finfet logic chip production.  Eventually, all the electronic grade gas/chemicals will have some level of domestic production in order to not depend on Japanese on anything.",no
2026-07-25T06:34:59.000+08:00,5713,81,16,9,yes,"llm; glm kimi; distilled models; baseten ollama; tuning future; compute host","https://x.com/tphuang/status/2080783834434719939","Baseten, Ollama & others will all be adding more compute to not only host GLM-5.2 & Kimi K3, but also all their derivatives & for fine-tuning them.  In the future, we will see many small distilled models from these guys. This is what Dario is afraid of. Good enough & cheap LLM","Baseten, Ollama & others will all be adding more compute to not only host GLM-5.2 & Kimi K3, but also all their derivatives & for fine-tuning them.  In the future, we will see many small distilled models from these guys. This is what Dario is afraid of. Good enough & cheap LLM",no
2026-07-25T05:45:45.000+08:00,3954,60,8,11,yes,"robot hotels; application humanoid; type robot; apartment complex; maybe service","https://x.com/tphuang/status/2080771443973865480","This does seem like a good application for ""humanoid type of robot"", something for hotels & maybe a service provided by apartment complex.","This does seem like a good application for ""humanoid type of robot"", something for hotels & maybe a service provided by apartment complex.",yes
